"term","contrast","country","estimate","conf.low","conf.high"
"snowstorm","snowstorm","Spain",0.0269374757157913,-0.106266844694507,0.102186906788334
"thunder","thunder","Spain",0.0469394021655437,-0.0419628894045473,0.114369424941079
"tornado","tornado","Spain",0.0499624523072094,-0.0811008990754958,0.135938549723884
"volcano","volcano","Spain",-0.0338360161559761,-0.612728648346667,0.100305534346194
"wildfire","wildfire","Spain",0.049845331262866,-0.025670422905622,0.109061106146883
"drought","drought","Sri Lanka",0.113418651518091,0.000265622929768996,0.226291555555378
"earthquake","earthquake","Sri Lanka",0.0674921943113739,-0.0709994053211415,0.20844416119351
"flooding","flooding","Sri Lanka",0.0598453156951575,-0.00940803255006307,0.129755939071631
"heatwave","heatwave","Sri Lanka",0.136556248279244,-0.0843584382636864,0.343736213881296
"hurricane","hurricane","Sri Lanka",0.0824407316532936,0.0204445819632912,0.158597679276735
"mudslide","mudslide","Sri Lanka",0.129388868609182,0.0455932285737258,0.281681298753207
"sandstorm","sandstorm","Sri Lanka",0.0546443632356382,-0.245031679929529,0.372672732682005
"snowstorm","snowstorm","Sri Lanka",0.0654984605260664,-0.109127109451345,0.267898241944517
"thunder","thunder","Sri Lanka",0.0621661580364859,-0.097194038672271,0.1986759530649
"tornado","tornado","Sri Lanka",0.0840299176433976,-0.0735774490429772,0.289310480829768
"volcano","volcano","Sri Lanka",-0.0124316684724613,-0.31035114791424,0.34124034798772
"wildfire","wildfire","Sri Lanka",0.0785190808209661,-0.0503559876505214,0.204838545578446
"drought","drought","Switzerland",0.0353580727225605,-0.133060982460549,0.173022156188261
"earthquake","earthquake","Switzerland",0.0658082124449268,-0.0781657603731727,0.19157257210559
"flooding","flooding","Switzerland",0.0287212231440926,-0.0697789057940926,0.115629359766123
"heatwave","heatwave","Switzerland",0.130182240381236,-0.0920690923939448,0.286205721529958
"hurricane","hurricane","Switzerland",0.0779695954939016,0.0110380401153639,0.146871253838843
"mudslide","mudslide","Switzerland",0.0992437606464351,-0.01684865940948,0.187620188142264
"sandstorm","sandstorm","Switzerland",0.0579351642402104,-0.305522106606359,0.307883673348284
"snowstorm","snowstorm","Switzerland",0.0833814641892893,-0.0203845940701415,0.211268047669564
"thunder","thunder","Switzerland",0.0742687303935703,-0.0379367402077436,0.177112909639252
"tornado","tornado","Switzerland",0.0865766432498,-0.0648581069833347,0.26586247093933
"volcano","volcano","Switzerland",-0.0119153575082465,-0.399866347153006,0.298007901795431
"wildfire","wildfire","Switzerland",0.0934304503292228,0.0113565115231645,0.230404499711665
"drought","drought","Tajikistan",0.0759017798203342,-0.109070531426856,0.248698779905438
"earthquake","earthquake","Tajikistan",0.0435071503473852,-0.0412242850073244,0.123734777256186
"flooding","flooding","Tajikistan",0.105809071010315,0.0243130243530878,0.189380944255762
"heatwave","heatwave","Tajikistan",0.137409644025152,-0.0945260273528288,0.333278979688887
"hurricane","hurricane","Tajikistan",0.0804740203900648,0.00744620271064753,0.161151432777419
"mudslide","mudslide","Tajikistan",0.110839410795104,-0.00931709961505358,0.246335327753195
"sandstorm","sandstorm","Tajikistan",0.0591226256233249,-0.285017573801508,0.355848124554713
"snowstorm","snowstorm","Tajikistan",0.078520831787077,-0.0825660775030768,0.286798730045533
"thunder","thunder","Tajikistan",0.0826589705495492,-0.0569807041724661,0.247010112695789
"tornado","tornado","Tajikistan",0.0830606119205836,-0.0785921768305111,0.276942015995685
"volcano","volcano","Tajikistan",-0.0118983774682032,-0.353994079790336,0.325672095926374
"wildfire","wildfire","Tajikistan",0.0740314412050117,-0.0670034276328819,0.189869581276798
"drought","drought","Tanzania",0.0176261537317008,-0.101384823728404,0.124830997019819
"earthquake","earthquake","Tanzania",0.0659720822048671,-0.0711969199452344,0.186971673842922
"flooding","flooding","Tanzania",0.0713124471805493,-0.0124011066029311,0.148025869507814
"heatwave","heatwave","Tanzania",0.129065265664975,-0.101300642692544,0.293231985501379
"hurricane","hurricane","Tanzania",0.0770140195480951,0.00421925948833139,0.147008544358882
"mudslide","mudslide","Tanzania",0.106718934584461,-0.00606884497361457,0.228478783838209
"sandstorm","sandstorm","Tanzania",0.0582404936852689,-0.315583639409291,0.307825094478419
"snowstorm","snowstorm","Tanzania",0.063916109003423,-0.130656204900844,0.242089594000767
"thunder","thunder","Tanzania",0.0685760432729144,-0.0931435855213906,0.196307011316485
"tornado","tornado","Tanzania",0.0705000748114124,-0.122423446105994,0.209522783024584
"volcano","volcano","Tanzania",-0.0127053941654912,-0.398936609446509,0.27340595715658
"wildfire","wildfire","Tanzania",0.0729925683022326,-0.0360011492763552,0.168663308729925
"drought","drought","Zimbabwe",0.00684318741138651,-0.0610326440779684,0.0782348951198557
"earthquake","earthquake","Zimbabwe",0.0637048556683408,-0.0768266130005271,0.179419889803313
"flooding","flooding","Zimbabwe",0.0301826163497605,-0.0557603323790532,0.103494702256906
"heatwave","heatwave","Zimbabwe",0.121400698263028,-0.0902280285269993,0.263747275718313
"hurricane","hurricane","Zimbabwe",0.0771474369420585,0.0192811149402153,0.146120707188761
"mudslide","mudslide","Zimbabwe",0.104085220543201,0.00183463122078823,0.212727252569905
"sandstorm","sandstorm","Zimbabwe",0.0556043558372687,-0.322094964393173,0.274713911391711
"snowstorm","snowstorm","Zimbabwe",0.0621733526192489,-0.116600342758731,0.221870996329543
"thunder","thunder","Zimbabwe",0.0658596941186599,-0.084482668289067,0.185316368841038
"tornado","tornado","Zimbabwe",0.0774795853040347,-0.0784317788346994,0.23323583272068
"volcano","volcano","Zimbabwe",-0.0144605584389407,-0.429915217298767,0.259701557639042
"wildfire","wildfire","Zimbabwe",0.0761834195399246,-0.036975218240195,0.198259862018099
"drought","drought","Albania",0.0833811754987746,-0.0868273467019978,0.207841085795285
"earthquake","earthquake","Albania",0.0248749246666376,-0.0388194502401136,0.0835563150939975
"flooding","flooding","Albania",0.082048429263985,-0.00180871850431156,0.153272281922127
"heatwave","heatwave","Albania",0.11255525247387,-0.092903338063803,0.240475316938069
"hurricane","hurricane","Albania",0.0659456608270557,-0.00702378435531982,0.124024625410386
"mudslide","mudslide","Albania",0.0934409823579802,-0.00731425708747264,0.192280215008122
"sandstorm","sandstorm","Albania",0.0527288035800003,-0.328080389095411,0.24937304592318
"snowstorm","snowstorm","Albania",0.0569271264326573,-0.115198223173552,0.201607607563208
"thunder","thunder","Albania",0.0604907575166772,-0.087801543833147,0.172460510131796
"tornado","tornado","Albania",0.0716965144957356,-0.0909837676880663,0.207267325753582
"volcano","volcano","Albania",-0.0130566220858429,-0.409718401111329,0.231973060399501
"wildfire","wildfire","Albania",0.068533532648223,-0.0432938848715351,0.161460287666982
"drought","drought","Australia",0.0834862179588168,-0.0686730676242198,0.217912874460649
"earthquake","earthquake","Australia",0.0737010510377403,-0.0593754844457916,0.204503815855768
"flooding","flooding","Australia",0.0452974732270264,-0.022023622413484,0.111536618061484
"heatwave","heatwave","Australia",0.177501080791193,0.0844011627046763,0.277299086284072
"hurricane","hurricane","Australia",0.0745558645335967,-7.08529753568474e-05,0.138508270830772
"mudslide","mudslide","Australia",0.107257081592942,-0.022852367319705,0.23437941842035
"sandstorm","sandstorm","Australia",0.0555715296104779,-0.284875818930069,0.331386430889926
"snowstorm","snowstorm","Australia",0.0641587951264662,-0.121232529816503,0.241917248618743
"thunder","thunder","Australia",0.0706827608326788,-0.0685228638892972,0.213742223543855
"tornado","tornado","Australia",0.0803316201904671,-0.092183818332989,0.261234443820749
"volcano","volcano","Australia",-0.0101811923044335,-0.368556861161524,0.283836746500787
"wildfire","wildfire","Australia",0.0909966073287767,0.021875984711589,0.189708615770825
"drought","drought","Canada",0.0886619318534519,-0.0936114038213575,0.233533021090075
"earthquake","earthquake","Canada",0.0574599619173022,-0.0757022726719601,0.173615393918322
"flooding","flooding","Canada",0.0764538640280216,0.00397198182691833,0.145237794297482
"heatwave","heatwave","Canada",0.123241716581464,-0.0918341911161491,0.268910380344076
"hurricane","hurricane","Canada",0.0702019429082326,0.00267634913768517,0.126885334515127
"mudslide","mudslide","Canada",0.10069085988201,-0.00296772089691988,0.206552748858638
"sandstorm","sandstorm","Canada",0.0567301548657696,-0.319180610633149,0.276814948511939
"snowstorm","snowstorm","Canada",0.10149041044913,-0.00408062397445632,0.242696241720176
"thunder","thunder","Canada",0.0732709735793347,-0.0502894716275629,0.196912755876311
"tornado","tornado","Canada",0.0619461840065775,-0.0799014058751453,0.165691504015295
"volcano","volcano","Canada",-0.0137622937212459,-0.428361654311728,0.263453552611007
"wildfire","wildfire","Canada",0.0679590112658,-0.00683354481309206,0.130222679318284
"drought","drought","Comoros",0.0804761095455182,-0.0656445461266049,0.216538640973018
"earthquake","earthquake","Comoros",0.145110590503202,0.0285448388108715,0.275839265113344
"flooding","flooding","Comoros",0.0455072559286045,-0.0331774958185522,0.119591991747972
"heatwave","heatwave","Comoros",0.135627020464118,-0.093417188769112,0.328017453974876
"hurricane","hurricane","Comoros",0.0632105290391552,-0.00139984226274948,0.104486749018474
"mudslide","mudslide","Comoros",0.111327726055826,-0.0140724379714046,0.244405192541215
"sandstorm","sandstorm","Comoros",0.0601405777095843,-0.283310781777445,0.352512765394451
"snowstorm","snowstorm","Comoros",0.0737354014604609,-0.0931767738545268,0.275133753298136
"thunder","thunder","Comoros",0.069004871959642,-0.0862916143615629,0.212994117994314
"tornado","tornado","Comoros",0.0944562244840724,-0.0404672084631635,0.27118503413063
"volcano","volcano","Comoros",-0.0409183435830624,-0.287235163763168,0.133511976019058
"wildfire","wildfire","Comoros",0.0738430410245176,-0.0625633471077271,0.182190619318551
"drought","drought","Ecuador",0.0788746502927719,-0.0635084044517641,0.177493355178294
"earthquake","earthquake","Ecuador",0.0378133377381299,-0.0339125474387076,0.103040449398828
"flooding","flooding","Ecuador",0.0307459307176847,-0.047912705122016,0.0917887277587578
"heatwave","heatwave","Ecuador",0.0981488771949462,-0.0898049517892625,0.200446438893855
"hurricane","hurricane","Ecuador",0.0596455347934566,0.00139440834424686,0.107524002089135
"mudslide","mudslide","Ecuador",0.0816983461693852,0.0134258502963328,0.15118560851906
"sandstorm","sandstorm","Ecuador",0.046979531109207,-0.297217336214899,0.211508649133984
"snowstorm","snowstorm","Ecuador",0.0531488737913496,-0.08713497718302,0.169992802460666
"thunder","thunder","Ecuador",0.0535840530038481,-0.0840941171462792,0.146479409898546
"tornado","tornado","Ecuador",0.063928001946931,-0.0719892423905024,0.176121264612435
"volcano","volcano","Ecuador",-0.0114707800665108,-0.268238560619154,0.144645557630951
"wildfire","wildfire","Ecuador",0.0586298830805052,-0.0395600477480317,0.141422359637952
"drought","drought","Ethiopia",0.218842829204997,0.119739005333958,0.327458203175179
"earthquake","earthquake","Ethiopia",0.0493150473451831,-0.0407714858011477,0.177259138627256
"flooding","flooding","Ethiopia",0.0517981919647388,-0.00545033147634375,0.117099329816329
"heatwave","heatwave","Ethiopia",0.100493499022178,-0.0562277459600848,0.322848763936865
"hurricane","hurricane","Ethiopia",0.0540202834554449,0.00355719853628908,0.119557630511658
"mudslide","mudslide","Ethiopia",0.083323212524973,0.00864141705240772,0.202723069053878
"sandstorm","sandstorm","Ethiopia",0.0394356931281306,-0.133395981814499,0.359441392063127
"snowstorm","snowstorm","Ethiopia",0.0486879710008403,-0.0542795093733056,0.240747926784304
"thunder","thunder","Ethiopia",0.045259638562208,-0.0602292727871626,0.172529728192201
"tornado","tornado","Ethiopia",0.0590112947296549,-0.0482973497241705,0.248820023931335
"volcano","volcano","Ethiopia",-0.00871456554742542,-0.156649788916456,0.324517448739723
"wildfire","wildfire","Ethiopia",0.0539763345660475,-0.029554209061848,0.162843499290749
"drought","drought","Greece",0.0781716571142864,-0.0857245336184622,0.195247413706171
"earthquake","earthquake","Greece",0.0379755937092204,-0.0671691802452889,0.120498540732116
"flooding","flooding","Greece",0.0544541136937316,-0.0058780627727807,0.108445017266352
"heatwave","heatwave","Greece",0.108652344943895,-0.0791923758727067,0.222014500880335
"hurricane","hurricane","Greece",0.066712567581465,0.00516748825467487,0.124447084303709
"mudslide","mudslide","Greece",0.0888715103331555,-0.00892381064100551,0.181557545816734
"sandstorm","sandstorm","Greece",0.0512666062132987,-0.339682963531483,0.23791702372937
"snowstorm","snowstorm","Greece",0.0135305697701817,-0.0886436159334485,0.0910563036878267
"thunder","thunder","Greece",0.0573738439225306,-0.0865527711532911,0.165436024236964
"tornado","tornado","Greece",0.0653743652333405,-0.0749637657045317,0.182275729125858
"volcano","volcano","Greece",-0.0110764856000448,-0.460058692919024,0.232835775508492
"wildfire","wildfire","Greece",0.047803860695529,-0.0407407928148109,0.0987778272516048
"drought","drought","Honduras",0.0811313937941685,-0.0976300406813455,0.204054186751071
"earthquake","earthquake","Honduras",0.0286211848440891,-0.104455851812332,0.125827887800403
"flooding","flooding","Honduras",0.0652809153832822,0.00166622739886614,0.125275650032811
"heatwave","heatwave","Honduras",0.109505853648915,-0.0865531956129734,0.229117826071785
"hurricane","hurricane","Honduras",0.0733175327880009,0.0357457523014567,0.126403651971872
"mudslide","mudslide","Honduras",0.0958050616890547,0.0236463094912774,0.191544808109658
"sandstorm","sandstorm","Honduras",0.0493488943197536,-0.317744551148189,0.238401399211445
"snowstorm","snowstorm","Honduras",0.0559313802972317,-0.116687642154546,0.190721519332081
"thunder","thunder","Honduras",0.0586445000885099,-0.0908396100788054,0.168812855671299
"tornado","tornado","Honduras",0.0734486033745298,-0.0676482825354666,0.212004411008446
"volcano","volcano","Honduras",-0.0115388722918306,-0.427661436798576,0.234188207173202
"wildfire","wildfire","Honduras",0.0565268460454581,-0.0820400592295737,0.12716074674265
"drought","drought","Hong Kong",0.0797217707704493,-0.0649178448699244,0.268329077041334
"earthquake","earthquake","Hong Kong",0.0551558156795599,-0.0509406739853805,0.200205005774498
"flooding","flooding","Hong Kong",0.0683728669157671,0.0151039601821378,0.119740150341536
"heatwave","heatwave","Hong Kong",0.118875440678206,-0.0574956463822035,0.342718087232589
"hurricane","hurricane","Hong Kong",0.0508298711440477,-0.00185697979610094,0.084843306243517
"mudslide","mudslide","Hong Kong",0.0947438815059166,-0.0121777924395527,0.243548041690334
"sandstorm","sandstorm","Hong Kong",0.0446943179672351,-0.171636880926189,0.370433591270413
"snowstorm","snowstorm","Hong Kong",0.0531539601606431,-0.0783621096752009,0.259563674983468
"thunder","thunder","Hong Kong",0.0563398971377944,-0.0653775900788769,0.20277443275106
